No Workers,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Run 26,Run 27,Run 28,Run 29,Run 30,Run 31,Run 32,Run 33,Run 34,Run 35,Run 36,Run 37,Run 38,Run 39,Run 40,Run 41,Run 42,Run 43,Run 44,Run 45,Run 46,Run 47,Run 48,Run 49,Run 50,Run 51,Run 52,Run 53,Run 54,Run 55,Run 56,Run 57,Run 58,Run 59,Run 60,Run 61,Run 62,Run 63,Run 64,Run 65,Run 66,Run 67,Run 68,Run 69,Run 70,Run 71,Run 72,Run 73,Run 74,Run 75,Run 76,Run 77,Run 78,Run 79,Run 80,Run 81,Run 82,Run 83,Run 84,Run 85,Run 86,Run 87,Run 88,Run 89,Run 90,Run 91,Run 92,Run 93,Run 94,Run 95,Run 96,Run 97,Run 98,Run 99,Run 100,Mean,Stdev,Variance,Median,Min,Max
2,0.4,0.3699714919227114,0.1542168674698795,0.20227272727272716,0.2909090909090909,-0.021428571428571352,-0.0068846815834766595,0.02402402402402415,0.3445378151260504,0.26251390433815347,0.1384388807069219,0.20731707317073178,0.12406417112299473,0.3492769744160178,0.09999999999999998,0.5381578947368422,-0.030487804878048808,0.2909090909090909,0.395869191049914,0.15328947368421053,0.18067226890756305,0.3743315508021391,0.32499999999999996,0.2669172932330828,0.395869191049914,0.38095238095238093,0.3743315508021391,0.2857142857142857,0.4440924928729807,0.3363363363363363,0.25,0.0646802325581396,0.04064171122994653,0.3153184165232358,0.2784810126582279,0.2582582582582583,0.35,0.04064171122994653,0.2217294900221729,0.12804878048780488,0.31976744186046513,0.23476764199655775,0.23473837209302317,0.07366609294320137,0.12804878048780488,0.2217294900221729,0.23476764199655775,0.3743315508021391,0.20253164556962022,0.395869191049914,0.17499999999999993,0.20748663101604292,0.2857142857142857,0.20253164556962022,0.09873949579831931,0.3445378151260504,0.09873949579831931,0.34022556390977443,0.23813953488372086,0.23473837209302317,0.36585365853658536,0.14970930232558144,0.0646802325581396,0.15328947368421053,0.20748663101604292,0.38421052631578956,0.2626050420168067,0.23476764199655775,0.3795454545454545,0.2626050420168067,0.42647058823529416,0.04878048780487798,0.20253164556962022,0.2958504909724422,0.23473837209302317,0.2669172932330828,0.19358705424033562,0.35443037974683544,0.20748663101604292,0.25,0.30723684210526314,0.20227272727272716,0.20227272727272716,0.28658536585365846,0.23476764199655775,-0.0776315789473685,0.2909090909090909,0.12658227848101267,0.01680672268907557,0.3445378151260504,0.2582582582582583,0.15328947368421053,0.20748663101604292,0.23473837209302317,0.2582582582582583,0.17575083426028926,0.07142857142857151,0.18018018018018023,0.1476084890719036,0.0646802325581396,0.22876620146829618,0.11884777004478828,0.014124792444618872,0.23475300704479046,-0.0776315789473685,0.5381578947368422
3,0.16981132075471705,0.33049300060864273,0.31528166822284465,0.18796992481203,0.16065573770491803,0.2655737704918032,0.2142857142857142,0.25106382978723396,0.20572673513849993,0.25165354330708656,0.38800347725297013,0.16061538461538472,0.3902362204724409,0.18688524590163935,0.25805480277024984,0.21141719216727517,0.26687733409939673,0.337003767024051,0.16072931276297342,0.33049300060864273,0.2023391812865497,0.27293447293447304,0.28600405679513186,0.27693244065733413,0.3905450165612767,0.3967213114754099,0.33747954173486083,0.23500434656621272,0.33049300060864273,0.15850478122283396,0.35064935064935066,0.2592592592592592,0.2727272727272726,0.1430310407790627,0.24184615384615382,0.19622047244094498,0.32843414358394574,0.24675324675324684,0.22393700787401571,0.14230019493177382,0.2793700787401575,0.25165354330708656,0.37321937321937326,0.22807017543859653,0.20572673513849993,0.1404768744613616,0.2023391812865497,0.25106382978723396,0.298005698005698,0.2793700787401575,0.3052631578947368,0.18688524590163935,0.038961038961038974,0.298005698005698,0.1472868217054264,0.22393700787401571,0.2878929349517585,0.21631715024418274,0.2878929349517585,0.1278195488721805,0.26983073348821773,0.13300492610837433,0.20572673513849993,0.27293447293447304,0.21476923076923082,0.2501521606816798,0.2878929349517585,0.26892307692307693,0.25165354330708656,0.33049300060864273,0.22393700787401571,0.3178294573643411,0.31150391190959137,0.15816326530612246,0.31384015594541903,0.298005698005698,0.22807017543859653,0.23311546840958597,0.239344262295082,0.2501521606816798,0.176608187134503,0.18622448979591844,0.2987012987012987,0.31851851851851853,0.21311475409836067,0.26892307692307693,0.1428571428571428,0.33754893104486594,0.3700591347650172,0.22077922077922074,0.25106382978723396,0.4735042735042735,0.2878929349517585,0.1428571428571428,0.1064615384615385,0.24159724217178968,0.2793700787401575,0.4025974025974026,0.2095044914517532,0.2921574260270037,0.2524418787627256,0.07476559835984636,0.005589894698105861,0.25135868654716026,0.038961038961038974,0.4735042735042735
4,0.25846242111302364,0.21660083480404524,0.14607558139534882,0.2258161126085655,0.23726062966569306,0.14907709970855787,0.2702687443541102,0.24373306233062342,0.17617349970291152,0.17744221701524487,0.23096920206746796,0.28621018831901424,0.24573996265172737,0.27360240219023246,0.39812770467190683,0.311281832408593,0.23046522131887992,0.22895117339561777,0.20343446227974338,0.2968044263775972,0.2459301127498602,0.3514013373168303,0.20392953929539315,0.28249037568033997,0.3025946799531707,0.11124913733609376,0.3269981775579278,0.2036287299445193,0.3566192705113487,0.28979825206240306,0.25753351918226486,0.1919311231855525,0.30184194890077254,0.1373807015863896,0.3586744639376219,0.20281392503614715,0.25778915919761003,0.21823020625415834,0.24373306233062342,0.16134352976458244,0.2280193236714977,0.22697368421052644,0.24570009689922467,0.18742682893626272,0.19103821342821614,0.2560999523769504,0.2599524658348189,0.26926632490125224,0.21660083480404502,0.3008222438602185,0.34059417397089886,0.32624688953802883,0.12305823136336047,0.23985745614035092,0.2444159908948641,0.27316760037348264,0.12405747617015217,0.2449799196787149,0.13315339631129086,0.15025022418930267,0.34656879101323557,0.17756741250717145,0.3171600877192984,0.24293357985264874,0.24542219908010077,0.2310428225921185,0.2527412280701755,0.36314363143631445,0.28632857641968357,0.3042763157894737,0.2736972237899432,0.1506024096385541,0.20429648598662664,0.28787878787878796,0.1641769810783894,0.1767493891489298,0.28621018831901435,0.18527775538176228,0.2304652213188798,0.21823020625415834,0.31128183240859286,0.29559906994985574,0.24843451853046317,0.2968044263775971,0.2736972237899432,0.23257666268418964,0.26106587116020297,0.21772379667116504,0.26694271911663214,0.21825782330948795,0.09826493159826488,0.23149741824440628,0.22009823443515208,0.12432249322493227,0.218312324929972,0.19026808975544163,0.2913925438596492,0.29890992541594974,0.1463675213675214,0.33660794941282757,0.24117284027233488,0.0626984525186113,0.003931095948228555,0.24373306233062342,0.09826493159826488,0.39812770467190683
5,0.29978015075376885,0.22353846153846157,0.16043613707165105,0.3247058823529412,0.1741573033707865,0.2690355329949239,0.22353846153846157,0.25565610859728516,0.24097732353880552,0.27669597989949757,0.22015915119363394,0.25355450236966814,0.3147967479674797,0.22398190045248878,0.2031052631578948,0.3097887108298458,0.14747967479674795,0.12469941600824463,0.2094117647058824,0.1499250374812594,0.21121951219512203,0.2829268292682927,0.2032520325203253,0.17954244031830235,0.252248875562219,0.20502248875562223,0.27586206896551724,0.1773970231914157,0.24178947368421055,0.2230620595589906,0.3247058823529412,0.252248875562219,0.30482919773005446,0.23830042543907504,0.27154126213592233,0.2954545454545454,0.1657294595438925,0.2749593495934959,0.12651436483212186,0.22015915119363394,0.2722772277227722,0.301392572944297,0.2477375565610861,0.22588235294117653,0.245315973324865,0.25936104431466844,0.2340526315789474,0.25433620595614703,0.2791623399100034,0.18964537394862468,0.2950236966824644,0.18766578249336874,0.31389578163771714,0.2867298578199051,0.20622886440493082,0.19022503516174405,0.36248353096179187,0.2688992042440317,0.1954976303317536,0.19799954535121622,0.28640776699029125,0.17934959349593504,0.2011764705882354,0.12267904509283811,0.2340526315789474,0.27014218009478663,0.2714932126696832,0.26074367570862544,0.2879271798147556,0.20502248875562223,0.201852443308847,0.25265251989389914,0.18964537394862468,0.31142105263157893,0.3425329988000436,0.18731707317073176,0.21764705882352953,0.284985935302391,0.18215199732947596,0.2607758620689654,0.3338859416445623,0.25565610859728516,0.2954545454545454,0.21764705882352953,0.2727272727272728,0.21419498253413782,0.2965260545905707,0.2031052631578948,0.250944692545517,0.16823529411764715,0.1803636363636364,0.2230443974630022,0.2994752623688156,0.2613065326633167,0.15909090909090906,0.22015915119363394,0.20454545454545459,0.22828249336870032,0.23122287748970738,0.2835294117647059,0.2389537493734182,0.051499587380860246,0.0026522075003988597,0.23963887448894028,0.12267904509283811,0.36248353096179187
6,0.20505173463177095,0.28313846153846145,0.1833804575331398,0.23068339262310422,0.22405901836796127,0.22500669344042823,0.2207163742690056,0.32208504801097393,0.24125819134993443,0.25598461538461525,0.23333459457414185,0.29812865497076,0.23333459457414196,0.22539599325968906,0.18856534351705634,0.2364301276065982,0.2289846517119245,0.2095337951694437,0.21874435411020776,0.18180149168100979,0.20127889818002942,0.2708699183847135,0.23810002707616118,0.3257061572851043,0.19893511548488962,0.26450153857561254,0.27176377952755915,0.22682917955248316,0.23810002707616118,0.1926027921208644,0.283340003638348,0.19895899644261372,0.2214008941877793,0.25926667408148885,0.2645015385756124,0.21625343287045962,0.2736125454197742,0.19893511548488962,0.3029040823099899,0.2529100529100531,0.30061579651941095,0.3554473524041388,0.1883841977157834,0.2627072704081632,0.26115374729188845,0.27663934426229486,0.2683354591836734,0.2267507467640224,0.26769518816700977,0.2641855097551301,0.30031296572280175,0.26348733233979116,0.19853183039833122,0.23940377804014146,0.2422412224849918,0.2653902909682544,0.2683354591836733,0.21614008941877794,0.24936244277119812,0.3044334975369457,0.13153159769397427,0.21625343287045984,0.25330956625074263,0.20347027699968856,0.27607552309962535,0.18154170430593197,0.24356208059911755,0.25684210526315776,0.22467700258397905,0.23522931737230546,0.23068339262310422,0.23068339262310422,0.32321972002434574,0.2440198267055128,0.3037789822342667,0.25503246753246733,0.3134738355594233,0.25448497273043735,0.1531953535888606,0.26716374269005827,0.29636335970785144,0.23040734366035565,0.25339318320146076,0.21614008941877771,0.24000301114122247,0.2844138458596288,0.2525159177733308,0.2559688613079719,0.1989589964426135,0.21445689386865852,0.19440683866475827,0.26950699939135714,0.2011424413316354,0.2792697466467956,0.25470505883688355,0.16194720089870784,0.24120864410021026,0.225877192982456,0.26115374729188834,0.21967465942055597,0.24315684204143062,0.03961213022574246,0.0015691208610211795,0.24123341772507234,0.13153159769397427,0.3554473524041388
7,0.310259489755068,0.23903628489281958,0.28001569214857625,0.21007318916726614,0.284359566597187,0.2185980132574692,0.2910295047810397,0.20654790563312497,0.27431277431277434,0.31407089151450074,0.19122857416451222,0.273142382731424,0.2705213050040638,0.24968741505843983,0.21870041410271313,0.2100731891672657,0.19905495404993123,0.26981740064446846,0.24045498958390943,0.2852104664391356,0.1903046184081233,0.25370768708253166,0.13249109167476514,0.20288722699706074,0.2385954673669879,0.27843224010471423,0.24204686969319633,0.19922254616132196,0.3575883575883577,0.28281481481481485,0.21457807681525098,0.2621345029239769,0.21055177289131966,0.2765221821887398,0.20687786188206725,0.2891727694877303,0.24537893654798626,0.2653685044718671,0.23006644518272434,0.26148156534208855,0.2848032001207593,0.21796296296296302,0.22971313762696743,0.2488745023626151,0.2306255835667601,0.2539628365566934,0.18915129947158404,0.3037092093154954,0.25564588979223135,0.21472968659042668,0.2969283276450514,0.3374269005847954,0.21457807681525098,0.24538118496496086,0.2546250364750512,0.2661296097386324,0.2261283992150268,0.20302775441547527,0.2148999329694533,0.29869405067529864,0.25059019311892883,0.23665726453182911,0.2145780768152511,0.2328595394797487,0.2434211666060322,0.24848148148148164,0.2220485917327083,0.2910295047810396,0.21695906432748568,0.2220485917327082,0.34199556060852154,0.21387091421934656,0.32409636405784703,0.25797535619394096,0.2891272032278619,0.22940740740740762,0.2427848746224116,0.27083679000055316,0.273142382731424,0.2261283992150268,0.2498207479527531,0.23389614780343282,0.25229629629629646,0.2853917735807503,0.2819687829167866,0.23201754385964923,0.2822437822437823,0.20674174697163206,0.24655424655424674,0.2781906986621364,0.2450422294154856,0.24887450236261488,0.2664867940458494,0.23358136525396322,0.2735051915503045,0.28825635517364845,0.21438404583844928,0.24839138718142273,0.22279038590443367,0.27985946420729035,0.24981747737163293,0.0372534089908648,0.0013878164814406463,0.24843643433145218,0.13249109167476514,0.3575883575883577
8,0.27722285340762276,0.27429069459791755,0.24362995435440848,0.2791841960856043,0.20840336134453774,0.2718636465575238,0.2703417703417703,0.2668291823308271,0.23947161447161458,0.23973408146069997,0.20911003889727275,0.2600510498147387,0.20707782013904463,0.2496559675679696,0.22055148498917476,0.21887689775013708,0.20002231561721295,0.2286889686773983,0.27631387921022077,0.2877995244192425,0.28492774830803,0.2676970916407535,0.22092466217743034,0.2889514886464445,0.2671737270800014,0.22116169544740982,0.24345042838575048,0.25777977124915885,0.27678394800056516,0.25641308930206863,0.26136675824175826,0.24865871113335614,0.2634970850092646,0.2533096716947649,0.22961202063242858,0.2711260258728614,0.23378315104510583,0.25214443892077554,0.2617101057290385,0.2577361847878563,0.27439304934266195,0.23927482578397208,0.21959408763505395,0.2546396201985326,0.2204597017145834,0.31008231726186763,0.25016249823371495,0.21647546827402953,0.24433857880501586,0.2281047748673648,0.24629473869595453,0.2546396201985326,0.28469148659203336,0.21427194005454597,0.20451801719407348,0.22986230636833016,0.2278781939605108,0.27314814814814825,0.27631387921022077,0.2361726300717476,0.2629926946473711,0.22943914674379706,0.2620568355083859,0.28313074680421624,0.27439304934266173,0.26600452968188326,0.27301298025067866,0.21681894036713767,0.23797746122661523,0.21647546827402953,0.1970273612428417,0.28915863448237544,0.291170088664219,0.23385885885885893,0.21647546827402908,0.3044673622033064,0.276186378165724,0.2734647212543554,0.25214622112581286,0.2501290877796901,0.2993484140644208,0.26065892348714237,0.317533732090694,0.21271137026239073,0.2634970850092646,0.27439304934266184,0.28861570345249854,0.20775348832902796,0.2075606208948415,0.2479012653105691,0.20669055399250558,0.21008106527669346,0.2719400545459554,0.18728736052679718,0.2712137154174661,0.30220924610406497,0.2634569078338074,0.24789074789074783,0.2254397254397258,0.252575594153308,0.2507778764627324,0.02868159444126322,0.0008226338596931012,0.25294263292403646,0.18728736052679718,0.317533732090694
9,0.26979831545699806,0.2271505376344085,0.2704381400033574,0.21312594591037703,0.2564779666611652,0.2185897435897436,0.2455438191120647,0.26345434868162143,0.2321428571428572,0.23610188077357608,0.23710271764163982,0.2094050743657042,0.23031320622592866,0.23860353130016043,0.2034384686126911,0.21791352093342486,0.24865569496496664,0.23262548262548266,0.19781277340332448,0.24773064862188476,0.2683682668469687,0.2471090582840434,0.276859169527758,0.2806134799598853,0.2596964890779324,0.2719780219780219,0.29874391362642005,0.2079400563007121,0.24028407110491456,0.2378605181684862,0.23558557029897853,0.252104307641525,0.18369145543058596,0.29333333333333333,0.259677473317943,0.20748321924636137,0.20118192036513505,0.21849039675682858,0.23708372237784003,0.26085162568080544,0.23972866271872595,0.221996386630533,0.264428847692718,0.2185897435897436,0.2506293111902971,0.24490762278194989,0.24413187747229392,0.26498592482199035,0.259677473317943,0.2282604993358085,0.290456605673997,0.24819540036931342,0.2749215754618335,0.2339427997667941,0.20920578821018931,0.2873540600813328,0.2600110029341157,0.2722874235836411,0.24292210020590255,0.24085113429375726,0.22991452991452987,0.2343750000000001,0.22025040010669505,0.2452392780261633,0.19820512820512826,0.2450716845878136,0.2849067502888265,0.21109047354534105,0.23646299056135134,0.263768942480039,0.27815035601920846,0.28539426523297484,0.24123931623931627,0.2254464285714285,0.21260701695484308,0.21756331760848469,0.2650481189851268,0.2860080577471883,0.2437468524425046,0.23503014407847678,0.23728669232603283,0.2226702508960573,0.2981540930979133,0.22043010752688175,0.22311965811965817,0.23783384803339336,0.2512135062358276,0.24819540036931342,0.2567200763308547,0.2192798388450563,0.2648131808463706,0.2343750000000001,0.2321428571428572,0.26187944388014217,0.2102081133553595,0.30479061430666443,0.26221992531341687,0.21472120985047172,0.21842919993482157,0.2876344086021505,0.2439848145972741,0.02606312604735031,0.0006792865393600701,0.24104522526653677,0.18369145543058596,0.30479061430666443
10,0.26320053381242714,0.24270492714937164,0.2732249845572037,0.27333742087840474,0.2503447381941809,0.23313979728437573,0.26042280675901364,0.22081277895231421,0.2771360469380275,0.29261426659017054,0.2526275467451944,0.2285004516711835,0.26236584088907966,0.22174174174174188,0.26584757834757844,0.24557686322392247,0.2750947668980459,0.2280949025135075,0.21095539939074615,0.2636681125570016,0.25023031434796184,0.2521843830084285,0.2392110629147668,0.23746413079746442,0.24350480081591852,0.23819050048558277,0.2681465821000709,0.23173596429410392,0.24146697695841346,0.2542777777777778,0.22052400076496503,0.25971763843050977,0.2102240576171326,0.20601546869662835,0.2718082978800771,0.2410644257703085,0.23913491853030466,0.2783491018785138,0.20617509087336694,0.24926659332599932,0.2557639606819938,0.2771626486309592,0.20934087245312283,0.274276582247597,0.28817242189335235,0.2291806313639123,0.23147549618137908,0.26709120187381086,0.22266214177978916,0.25927865272127604,0.25192256695836657,0.24250965316378892,0.2527204411262386,0.27999847007075906,0.22872947021095147,0.26219813309244233,0.2465639589169002,0.23942149546684088,0.26432932953342414,0.23994784650522394,0.23559470039144847,0.22968243442381397,0.27597292952761754,0.2504919226230703,0.25086487586487605,0.2904444444444446,0.2796656175279366,0.24912775093934536,0.2410644257703084,0.24733140584589897,0.23313979728437617,0.25927865272127604,0.2515813938444622,0.2582462128042624,0.22953528399311562,0.26279334476055793,0.2501011399062377,0.2571095404678617,0.2358632334573293,0.2691448196370396,0.275428705661264,0.2388809568915199,0.26946409273995475,0.2452198845641469,0.26359639840843185,0.2168112372385239,0.2477650063856961,0.26320053381242725,0.2245301962567251,0.26359639840843163,0.2596782302664661,0.2179134580124682,0.2710659439927735,0.22557173794055396,0.2692923818127071,0.2931689769925069,0.23000088393883156,0.22266214177978905,0.26145947928126156,0.22787417722762549,0.24947064315081288,0.02065470186654904,0.0004266167091960243,0.25028752627107137,0.20601546869662835,0.2931689769925069
11,0.2680447305997967,0.2544776119402986,0.25189344593684015,0.23730260928498836,0.28216630196936554,0.25633344628939336,0.2573560767590619,0.21422319474835894,0.2380591971888093,0.2627292884499094,0.27030916844349695,0.23928500232573613,0.24359133126934984,0.2162870389034468,0.29844616362401133,0.2445427135678392,0.23001066098081013,0.24113897152571184,0.216430516453593,0.25414297043163026,0.26942653996943333,0.2444029850746271,0.21778173719376404,0.24680185793587872,0.24750477229342804,0.2664490589624282,0.26148796498905913,0.24133513000066276,0.2610779510022274,0.22705523551338536,0.22425373134328375,0.22644628099173558,0.22037385295117273,0.19757683741648135,0.219083659954048,0.22988358479312565,0.25144801722341825,0.24680185793587872,0.2247984137475214,0.25135523205725785,0.2673569729239832,0.24228665207877476,0.245989949748744,0.23077060133630278,0.26655591733670014,0.26428208796787767,0.259130434782609,0.2234965778457041,0.2939364941278819,0.2563403326970275,0.24231625835189308,0.22845214164218342,0.2319365499008592,0.2578129260976275,0.24359093627483563,0.23736557899109256,0.25557986870897154,0.22425373134328375,0.22601854084025508,0.27850931677018653,0.22638194350587904,0.2608146720712342,0.21658031088082907,0.23621943159286207,0.21480502313284888,0.230216718266254,0.22241196289287868,0.2378555798687091,0.26335678391959827,0.24966740576496693,0.2117853764022165,0.24164824120603035,0.23296482412060326,0.26101516150296655,0.25300138070086997,0.2701177454190764,0.2532261306532666,0.2553099183089491,0.23875376884422117,0.2591707470464043,0.20275518296136863,0.23342450765864353,0.23490153172866501,0.2438621245716589,0.22066815144766128,0.21827177228058292,0.2614137045546696,0.24080962800875294,0.23144696712978663,0.25467336683417086,0.2047995636760297,0.23432835820895548,0.2350560779426759,0.2343747882073871,0.21479686321132174,0.2489825254930148,0.22278637770897836,0.24531344486998596,0.2596546310832025,0.22559132497458512,0.24231311030460811,0.019490545666940418,0.00037988137039508986,0.24196744664240255,0.19757683741648135,0.29844616362401133
