No Workers,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Run 26,Run 27,Run 28,Run 29,Run 30,Run 31,Run 32,Run 33,Run 34,Run 35,Run 36,Run 37,Run 38,Run 39,Run 40,Run 41,Run 42,Run 43,Run 44,Run 45,Run 46,Run 47,Run 48,Run 49,Run 50,Run 51,Run 52,Run 53,Run 54,Run 55,Run 56,Run 57,Run 58,Run 59,Run 60,Run 61,Run 62,Run 63,Run 64,Run 65,Run 66,Run 67,Run 68,Run 69,Run 70,Run 71,Run 72,Run 73,Run 74,Run 75,Run 76,Run 77,Run 78,Run 79,Run 80,Run 81,Run 82,Run 83,Run 84,Run 85,Run 86,Run 87,Run 88,Run 89,Run 90,Run 91,Run 92,Run 93,Run 94,Run 95,Run 96,Run 97,Run 98,Run 99,Run 100,Mean,Stdev,Variance,Median,Min,Max
3,0.36218860197929703,0.38296202922412015,0.4055859137826351,0.4113490278535592,0.4723449698040949,0.42122905027932966,0.4094338907215713,0.4425595202108751,0.42320667613636365,0.45508335048363857,0.382122905027933,0.3475606641123882,0.3623088883130344,0.3900767543859649,0.411213282247765,0.39530012771392076,0.417107775912231,0.43104291006379913,0.39097550936406666,0.31167464618298524,0.31456786850477203,0.37938697318007664,0.41881474934943785,0.3260579064587974,0.3761682242990655,0.4251823203023294,0.33957322624496467,0.38296202922412015,0.41516798418972334,0.39507312395109084,0.4085571233500227,0.42858265962604325,0.39680879903954147,0.417107775912231,0.34524435102469786,0.38072370034726255,0.33469583149211957,0.4055865921787709,0.3607857857857858,0.3656798245614036,0.391966966966967,0.4170042479837468,0.3077777777777777,0.3551126797450831,0.30621871871871875,0.4663677130044843,0.38296202922412015,0.3508379888268156,0.3555172413793103,0.4035874439461884,0.4309434434434435,0.39950284090909094,0.36121400099970524,0.4032567049808429,0.4241764045685614,0.44239470936303515,0.36084074288420054,0.45788374521406194,0.3485535029627047,0.4191698595146871,0.4430292821974605,0.4364645676121086,0.39950284090909094,0.40409334503858796,0.40409334503858796,0.42690567351200837,0.45920138888888884,0.44906690942193894,0.3959276018099548,0.4551352339181287,0.35331301651517777,0.36648044692737425,0.4652708238507055,0.3690350923344031,0.36434977578475325,0.4548117897727273,0.43497757847533625,0.43305653509270847,0.43104291006379913,0.36570155902004453,0.3634738186462325,0.4500054327158146,0.38194444444444453,0.3551126797450831,0.4271300448430493,0.40485134838568093,0.40181249013521336,0.4409168081494058,0.4106960950764006,0.39396131349537933,0.4089973812196035,0.36899703557312247,0.39097550936406666,0.38789237668161436,0.3691988259872089,0.45432932932932935,0.41881474934943785,0.4166590805644059,0.38632026103552297,0.3743016759776536,0.3974519252213784,0.038122660044445165,0.001453337208864336,0.40065766552215215,0.30621871871871875,0.4723449698040949
4,0.4519519200085099,0.40525821863269273,0.41801732269959724,0.4057404356580636,0.44336126273337284,0.42989452019552366,0.38123603871928546,0.4620023949297586,0.3903665974973277,0.4664319431018791,0.42125120250120274,0.4029459878818519,0.3722269144144146,0.470990855358537,0.43038827229932597,0.37050853271589057,0.38545853926414086,0.3841554352629256,0.3990373563218391,0.38463614657946676,0.4219763885315726,0.4676665602950043,0.399980243707974,0.38463614657946676,0.371502042051127,0.40271747156993054,0.3910775862068967,0.37705540465551,0.4046125246892066,0.41709687989223443,0.37515804597701174,0.35847054956220314,0.4296259980389413,0.4728322463380734,0.3796083717729991,0.37817161423718815,0.3838220424671386,0.3834979744578081,0.3976246236199401,0.4458220158299018,0.3335344551461117,0.39130855810558174,0.41475640742377395,0.320424077806011,0.43087643678160925,0.3684065295689558,0.3721277165844723,0.38047519460903934,0.41858152894388,0.3791379310344829,0.44016593979363905,0.4581742102359442,0.36552139843279086,0.43135899042721015,0.3932830372353373,0.38738757714261673,0.3598151090567675,0.4388362068965521,0.4087366592206504,0.42264937471051434,0.39903735632183923,0.4239453357100418,0.4224494328888635,0.36949306860902265,0.42826285220563554,0.400211460890598,0.34223922193152123,0.46190878378378386,0.3878231980355339,0.4529065695475557,0.41009919103564596,0.35953065237591064,0.38557869485102425,0.34755926270069404,0.4593264604810998,0.4407064042771016,0.44081851980945763,0.3946634949522453,0.3912771798274254,0.376139680056776,0.4467959770114943,0.40941616285522375,0.4019786623069024,0.3965141612200437,0.4453344012815379,0.4065717540679389,0.3565879054865839,0.3998266647407194,0.4457316174147483,0.433686731505009,0.35300750503386435,0.4174432989690725,0.399980243707974,0.37787435246671097,0.418017322699597,0.3722269144144146,0.4065717540679389,0.3733787185760383,0.3918243536039292,0.39328097931023975,0.40374398267443434,0.03282020540597781,0.001077165882890575,0.399980243707974,0.320424077806011,0.4728322463380734
5,0.40639239952266637,0.3899991319087499,0.4482999039598109,0.3972753981174797,0.4087859785568493,0.4470336164140962,0.4196487436817816,0.3863499011061461,0.42859806642874676,0.36744975020332293,0.40559027840590456,0.4148211964168047,0.4099207668439716,0.37921443483993844,0.3881064022046494,0.44226092395591676,0.41025955390874747,0.3673438686476497,0.3847097575800916,0.3594153111136389,0.4314611118324646,0.37259325069061733,0.4185098396086907,0.41373457424693094,0.4135731366252148,0.38872838986154856,0.40053645693508355,0.3632506222047568,0.3928448756551801,0.43004375064372113,0.4459012078900709,0.4327327616661849,0.37400541075305116,0.37101077803820526,0.36271885803501736,0.43032874530770104,0.4220513942842552,0.37123453469607315,0.37048871400992445,0.41448295294449145,0.4142877860738412,0.3799201127819548,0.39044187395195995,0.3855581385864024,0.3832798501233514,0.37101077803820526,0.42191424719267134,0.40792825729405036,0.4196827524575514,0.38937863973927445,0.3872438909774436,0.3914936051665189,0.4314611118324646,0.36400734543970625,0.3701572035745424,0.40346168388328485,0.43384917175239757,0.4315090314716312,0.4421476510067114,0.4361608563034487,0.4339196762141968,0.4004850574712644,0.3880207980718454,0.43384917175239757,0.41941579640518634,0.4183602946935804,0.39159288950853954,0.43867665372500186,0.40185277146661624,0.4149774774774775,0.40793972394580214,0.4440018628728545,0.41968695164529024,0.3880207980718454,0.41960776395843424,0.42760566521690646,0.4196954010462075,0.42028017060766854,0.4368752091000335,0.3742114942528736,0.43984356081892995,0.3633789288908025,0.4173364392618425,0.3997445375723847,0.4242339225760977,0.4195155511229314,0.40032598256501173,0.3830531225116597,0.39836497601721654,0.4019633716300762,0.4315259615910707,0.3865217668836971,0.359931739647652,0.4196576576576576,0.3910558470360419,0.36194684544917255,0.4680192694698224,0.37048871400992445,0.3694344827586207,0.4206703962315662,0.40462689438599775,0.025492844164196417,0.0006498851035800033,0.40716032840835836,0.3594153111136389,0.4680192694698224
6,0.4032809417753742,0.4012508885923456,0.39667252056567215,0.41368824176240904,0.3916296296296301,0.4213676863911885,0.4055217717717723,0.404114544518259,0.37330957602339243,0.3958578530844161,0.4285207131146488,0.37667538564504854,0.41195226837639454,0.4014419077548762,0.42429936926978373,0.4161504424778766,0.3803187364489534,0.39661614290546576,0.4262294451636064,0.4059629629629633,0.40107938674654675,0.39500926179469475,0.4029725890461412,0.3718402906808709,0.3934023806839234,0.4154232618947573,0.40242201718708004,0.4112160356347443,0.4227437601461045,0.37402691982573666,0.4102027027027031,0.3900370370370376,0.36995354756602017,0.39147897897897943,0.4385589995941561,0.3651924912503983,0.3904867256637172,0.38304161901447,0.37022441939040496,0.3609090791732832,0.4005739828971241,0.4132259833652989,0.41744176907575636,0.4100915685876627,0.39111328125000044,0.4209523991017863,0.4332837455657097,0.3963748450221267,0.413870601235779,0.38111805310626345,0.3934929291062026,0.42233004833343857,0.4147964113181507,0.44409988462276084,0.3870004551661358,0.4156749130851016,0.3511118516334931,0.4032809417753743,0.43399813252726094,0.4663096864240571,0.38957731815433616,0.39106801840482996,0.4143900731784921,0.42233004833343857,0.42728436865111175,0.4150417184676318,0.4017146017699119,0.4105820435753219,0.43622222222222273,0.4259068080357147,0.4166254953826748,0.44504748645020165,0.3977135477239263,0.42094682454386845,0.4121557000455893,0.3823643589980593,0.39906627270477024,0.36933333333333374,0.42648581297414967,0.4287537651208869,0.4325025291435157,0.418528583212713,0.37887356086138346,0.42754275310488377,0.40531785894451267,0.39734257579683896,0.3651707393483713,0.34029816374377575,0.4080419980909964,0.374119807354671,0.39534584791600424,0.38493055190193115,0.41299860512731723,0.4254992045816105,0.40851688308285006,0.3928146864650278,0.41597709195036625,0.38888274336283213,0.42318656518964737,0.4378273868469952,0.40411551969542053,0.021921324293250978,0.0004805444587698755,0.40471620173138584,0.34029816374377575,0.4663096864240571
7,0.394898200757576,0.4052654245432704,0.42704782196969693,0.4200947823791983,0.40134241081613287,0.39656301451878473,0.40539158335726966,0.4068974816798723,0.41042481080612636,0.42043038091716,0.394558795502192,0.40652417081754144,0.41695534958493696,0.4133958895809492,0.41537548564169635,0.4317040508871778,0.41114405038548263,0.41140776699029147,0.4246219963394059,0.37350591047697945,0.4001279663576921,0.4081148530057045,0.41079839574686383,0.40957928340003824,0.4038702073411268,0.4178995679718821,0.3864642631246048,0.3926889147314141,0.36175585605451677,0.39070351758793975,0.39645649802451277,0.4043885327990826,0.4229153768788708,0.4083306317015478,0.3886230541835056,0.42231384572012565,0.41898263288053184,0.40376488666922783,0.37234761926969173,0.426264030397949,0.40478965555068036,0.3773871033335541,0.3852043403305956,0.4043885327990827,0.4294225049881417,0.4097961667173715,0.4008612335161822,0.40588087871214684,0.4102634797423881,0.40007987676156787,0.39861132025750123,0.4039600969427338,0.39900448238663866,0.4482556536127966,0.41181093126905954,0.4008612335161822,0.36934029336925644,0.4400995982117596,0.4100696343791185,0.39656301451878473,0.4091526243350818,0.4239390881066645,0.37882339015151534,0.4102341302042566,0.4038470560638051,0.4043170952076197,0.39180053383400737,0.43172569600359234,0.4036150147928995,0.4159312373598091,0.41591805230071066,0.3942628764795849,0.4513523788329764,0.40222140950499197,0.4176208387495278,0.39952543726727086,0.3917643903173589,0.40704956674587267,0.3937710496163329,0.43540728486965063,0.4052569844316487,0.4102341302042566,0.3725465470093855,0.3754046446164675,0.38513331013556107,0.38365667117474245,0.4001279663576921,0.4543026320454787,0.4169800553809311,0.38731093763945856,0.3827398341518323,0.4155759685057342,0.42313245391293197,0.40659940518766713,0.3554086782233148,0.4376551596588443,0.39264840341191876,0.4166167436069118,0.4125560430774682,0.4195217816971031,0.4057627684388696,0.018072199853785963,0.00032660440755518137,0.40563623103470825,0.3554086782233148,0.4543026320454787
8,0.4521822553733169,0.40961849549242335,0.41921160619000253,0.402412989157223,0.43691998287395484,0.4200819399466905,0.4201388598319069,0.425370547967172,0.4214316502463057,0.42395393953263427,0.397671618390256,0.3740248624702407,0.41500470262384215,0.4228288540648152,0.4168465053149083,0.38720675886338274,0.38321958516835686,0.416438425032175,0.3932849619952197,0.42770638843126507,0.4080446131941149,0.382014121144556,0.4332166761864791,0.4098603452928271,0.42701428659516494,0.406280174587784,0.3871159817120602,0.39393180969944475,0.4190852235719663,0.37465682408948875,0.38625852965317864,0.41131525437926564,0.38402323517880377,0.43338725282508217,0.3912332686736625,0.3747618325416723,0.43922766289344073,0.3879183762024867,0.4176355231825186,0.3925264381730993,0.4303626326194441,0.38784713662594894,0.4061739985171392,0.4107909797590571,0.44151382071816103,0.41390850220192743,0.3997354192883388,0.4151205075118122,0.42297417287274575,0.40495704088932394,0.3919513806177807,0.4087708899926634,0.38673312219060985,0.41319205134025316,0.3901657081445338,0.3895606505892075,0.4272085398820229,0.3889317875610422,0.40106460490699836,0.4186528381487299,0.44928979013426296,0.3827065947361741,0.4031006026420131,0.37620433087027927,0.40730708183410613,0.40596890007197517,0.39764791107790887,0.40748057219629163,0.419724958949097,0.4071867068364252,0.39159377025165276,0.39479087162758164,0.4091783355997405,0.39041740757083665,0.40613460574103066,0.3931494747866786,0.42001372860701025,0.4064736040893425,0.39820956580373146,0.43401735367243,0.40567889343271857,0.400895324841273,0.38048835666023184,0.4118880711744606,0.4274352248967821,0.4008043051245396,0.41545529971184136,0.39689183054414867,0.40763426582754325,0.3966846264367817,0.41289819376026304,0.41613216201625614,0.40528193291929915,0.403671172561204,0.4134017702516237,0.3910883237311177,0.3884449982524656,0.4072805166619907,0.38341833760596733,0.39260229875570063,0.4063335021538571,0.017068960168351983,0.00029134940122878657,0.40637688933856325,0.3740248624702407,0.4521822553733169
9,0.41083237115566285,0.42367144457497274,0.3991392225952334,0.3840329218106996,0.3975419654130592,0.4113839990304834,0.41731629915223667,0.39677166189415636,0.4208074041148082,0.41625294404871327,0.42719476007308255,0.4052372522806026,0.40603174603174597,0.4186345880681819,0.405552784343837,0.4001470764585965,0.41112098857667545,0.4265416303461462,0.42190617598189983,0.4121276477029412,0.4035001907249943,0.40867748435677165,0.4179944182184001,0.4054516989087301,0.3918199923861988,0.39306931040287285,0.41655704555129835,0.38803962258731617,0.4316351073295518,0.3537436432750837,0.40810890889820073,0.39506020398695274,0.39711593847487503,0.405552784343837,0.38468089384191184,0.3985918584513356,0.4199598984864459,0.4091567728604244,0.40732630473191833,0.40951778154401974,0.38892080617581626,0.41502386045746253,0.41202535217228764,0.406720518195018,0.40018890739234636,0.39383546340155506,0.41254718549279634,0.3857048225460087,0.4052372522806026,0.42325180956121644,0.4091202671335611,0.4153707986984444,0.399021262659344,0.3965982403025554,0.40660068114091097,0.37309100399963324,0.41343129971400483,0.39809453105666914,0.41648402821390273,0.389856009584432,0.39365984309535185,0.4186552324136217,0.39346448898787434,0.41539015371280374,0.3863820946530846,0.4001138424510873,0.40292537950636953,0.39823308424132986,0.4202482921645907,0.3989745819773314,0.4206272444170127,0.4186243942354494,0.3816701779544649,0.40143517759987346,0.4245519143069254,0.4140050647912361,0.4094958376021005,0.3963956119251715,0.4002362005455108,0.39259756961503833,0.4081450445250544,0.4086222072294895,0.40299311614671607,0.3810681395915343,0.3968105045791219,0.3870477563576409,0.4005422877787892,0.41004563955333906,0.39978356706569407,0.40931292047024714,0.3983184406912804,0.4101587456923367,0.39963072326338234,0.4270176415893089,0.39408533432904413,0.39226735159654014,0.4383947711792717,0.43444444131652327,0.41305295442592205,0.4016399063950331,0.4051999652316594,0.013581534985963113,0.00018445809257494004,0.405552784343837,0.3537436432750837,0.4383947711792717
10,0.4060140787594375,0.39302758620689715,0.4087878583874096,0.41231455278278073,0.4128207583301424,0.41757946055464124,0.3965856755909567,0.39271991911021253,0.4167499850257331,0.3965156273366238,0.4174386508866793,0.39946817988678307,0.3922705135943316,0.3914399267701766,0.4024208910357914,0.40191881547139474,0.4149272309459979,0.4163548391518297,0.40474425500370703,0.40172923893083057,0.4012211645656467,0.4065632682875695,0.41743865088667964,0.4237326155226563,0.4103370649998488,0.4061137134550158,0.4113605151334049,0.40281182137707017,0.39735734747865226,0.39767758235351325,0.41196615632554434,0.4017494211474151,0.39615050661242546,0.3834105560032238,0.43011586678485525,0.405241379310345,0.39242139637536066,0.3930141017311888,0.42163192017215645,0.38771724137931063,0.39265015033155837,0.39727586206896615,0.38244745970210203,0.404179310344828,0.4178046408449011,0.406149274778405,0.3955247273282595,0.3995609144853348,0.41674998502573335,0.4027844686385974,0.41710362349107555,0.4126758620689661,0.4017254173768372,0.3979661227575403,0.40504241173245403,0.4196688615930104,0.4135309330697472,0.41986928104575205,0.4014128085542038,0.42510135135135185,0.4240143876448521,0.4097887141057238,0.4216735357507473,0.3886986301369868,0.39524651507052144,0.4103693442766988,0.40367527507845924,0.3888747194450116,0.38698863084248447,0.4154166464702036,0.4057927175104933,0.4124083824851924,0.3905401850833359,0.42440635771735014,0.416743692582204,0.41621321845085524,0.4218391886512797,0.4157918649417732,0.39821202992906457,0.4241287268331996,0.3903371896790363,0.41036403595667204,0.39548603461359577,0.42634963361746714,0.41192355818450754,0.3937876643073813,0.41283660239361775,0.4041560947509051,0.40808119494446604,0.4117368315191271,0.4036087270865555,0.3977340461835972,0.41105405405405426,0.4033143848154931,0.4096368018617027,0.40901359358661626,0.3995003250911012,0.42038542157552994,0.4023376369327081,0.4041672823998821,0.4061971767681433,0.010833097417038886,0.00011735599964705458,0.40551704841041913,0.38244745970210203,0.43011586678485525
11,0.38666019388075623,0.4008762420957537,0.3941476263561382,0.4088076964076319,0.3931493549939209,0.4005202290003248,0.39410960751439117,0.38782113765849013,0.3998085131542304,0.3842679737628073,0.40111478034814485,0.4077741046831952,0.4192714322985093,0.4123229353287917,0.4134965156728475,0.4036742662387076,0.43221699308444095,0.41335811095797725,0.41020934466019354,0.4034437488534208,0.4008057413865298,0.39937232748065055,0.3935856962787154,0.4020970779644574,0.397823000562078,0.4112739505631118,0.41411237105582455,0.39339832816755826,0.40533708618147657,0.3992265431413351,0.403863588866723,0.4167143886529119,0.42056385492692516,0.40777410468319486,0.4125049373559636,0.4343055700219667,0.38575024462664853,0.3999647565591954,0.4176620370370364,0.41285762779229895,0.4185644971181607,0.4069051011684236,0.4370968598300964,0.40628646567108073,0.3996606280090076,0.39528415867954847,0.39478706069535907,0.42183647132788404,0.41380470519367163,0.41676678605431317,0.3811548339754165,0.4147261328013673,0.4114417206724893,0.4042980906241087,0.4188827366504848,0.39806377045991126,0.3937924947604763,0.4066309942589119,0.40431303618808034,0.40957229966909736,0.41874499859115166,0.3902858714474494,0.4139833624327345,0.42218183525875774,0.3914848115902658,0.41702658025734896,0.4023406477790802,0.40024493979672593,0.4145460406553393,0.3993614041989215,0.4082086064405809,0.3960412114116616,0.4026992220827148,0.408252629195034,0.40240695265136905,0.3981618627010517,0.39194691526542325,0.40096288261202506,0.3898955849079675,0.40064665083758266,0.4025400506002018,0.39293517100561437,0.39005474339332646,0.3893740531297336,0.4085012437283779,0.41381896359169024,0.4177832726864008,0.4193589336718496,0.41041370736098937,0.4057903410097925,0.40912672614777557,0.37313230115911766,0.4072036642080764,0.41096488085586136,0.40227181342983476,0.41327133078083267,0.372674440738879,0.4101589423177555,0.3904486185306443,0.41992010076829067,0.4047907919329138,0.011814296135368135,0.00013957759317417446,0.4043055634060945,0.372674440738879,0.4370968598300964
12,0.40771794209610157,0.42001098785246394,0.41866681790547033,0.39600917368336364,0.4139158064657814,0.41708146722580564,0.41323589512774583,0.3909442610937063,0.39810817673946164,0.3945721583652618,0.40609567845948913,0.41556692542410567,0.40314227660938884,0.3987799310064932,0.3927096153561329,0.39387063800919475,0.40505366045060864,0.39952012470872356,0.4078249262195749,0.40360654256784945,0.39277582007241973,0.4043104824584405,0.390410261630866,0.400865144407917,0.4064568242919858,0.41696498025413964,0.3858818436987692,0.39809942318303515,0.4123636968442769,0.3974281784795731,0.42261559479873556,0.39523323227065177,0.3960565823830501,0.4113965621582961,0.40929789022384866,0.3947031471123389,0.3906081910279422,0.3948869059670841,0.4140211317789664,0.41986249235934603,0.4081949810360668,0.4014007826370345,0.40699252003792463,0.39230746614890766,0.40151882625153945,0.40267968233094475,0.4063005806689134,0.40800623686529724,0.3937769773890176,0.3942002763299144,0.41367974094191573,0.3937287987325405,0.40851742580688466,0.400042665055522,0.4134887489960729,0.3958844296703806,0.41816751218408676,0.3959693980852106,0.40818513003574297,0.403049683495309,0.4017014613447165,0.4175120066233965,0.40445386441564823,0.4089284160390412,0.3995594326955413,0.40447549791658943,0.4036246081504701,0.4124730732142192,0.42862518562758245,0.39763724036701364,0.40075613418874756,0.40535099644231043,0.4018579562481269,0.4055566665755467,0.4079907645233062,0.4037343924442752,0.40320651179951716,0.39480661420146046,0.40693118765863623,0.3981798505075026,0.4053276999287271,0.4045830918740617,0.4083969205033572,0.39934517790938384,0.411394214578383,0.3961806955920252,0.41079057428194377,0.3966409883573121,0.39533579376674766,0.41256761056315605,0.41499860660629095,0.41531590917829586,0.4031264534556862,0.41163821992680083,0.3920002603187456,0.40844600854712065,0.41585030953633373,0.40609567845948935,0.4053837588638627,0.4095381082236489,0.4044708119492263,0.008465436233850019,7.166361062938078e-05,0.40446468116611883,0.3858818436987692,0.42862518562758245
