VideoId,Tag,Mean_x,Std_x,NumberWorkers_x,Mean_y,Std_y,NumberWorkers_y,Mean,Std,NumberWorkers
lVMN_iO62Dc.mp4,military police,0.3333333333333333,0.4879500364742666,15,0.4666666666666667,0.5163977794943222,15,0.26666666666666666,0.4577377082170635,15
lVMN_iO62Dc.mp4,golf club,0.06666666666666667,0.2581988897471611,15,0.06666666666666667,0.2581988897471611,15,0.06666666666666667,0.2581988897471611,15
lVMN_iO62Dc.mp4,public transport,0.0,0.0,15,0.0,0.0,15,0.06666666666666667,0.2581988897471611,15
lVMN_iO62Dc.mp4,community,0.06666666666666667,0.2581988897471611,15,0.06666666666666667,0.2581988897471611,15,0.13333333333333333,0.3518657752744984,15
lVMN_iO62Dc.mp4,toyota,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15
lVMN_iO62Dc.mp4,sports car,0.7333333333333333,0.45773770821706344,15,0.4666666666666667,0.5163977794943222,15,0.6666666666666666,0.4879500364742666,15
lVMN_iO62Dc.mp4,bmw,0.0,0.0,15,0.06666666666666667,0.2581988897471611,15,0.06666666666666667,0.2581988897471611,15
lVMN_iO62Dc.mp4,chevrolet,0.5333333333333333,0.5163977794943222,15,0.3333333333333333,0.4879500364742666,15,0.13333333333333333,0.3518657752744984,15
lVMN_iO62Dc.mp4,convertible,0.0,0.0,15,0.26666666666666666,0.4577377082170635,15,0.13333333333333333,0.3518657752744984,15
lVMN_iO62Dc.mp4,Nickelodeon,0.2,0.41403933560541256,15,0.26666666666666666,0.4577377082170635,15,0.13333333333333333,0.3518657752744984,15
elR2XL8rLtU.mp4,smile,0.0,0.0,15,0.13333333333333333,0.3518657752744984,15,0.13333333333333333,0.3518657752744984,15
elR2XL8rLtU.mp4,public relations,0.5333333333333333,0.5163977794943222,15,0.6666666666666666,0.4879500364742666,15,0.6666666666666666,0.4879500364742666,15
elR2XL8rLtU.mp4,company,0.2,0.41403933560541256,15,0.26666666666666666,0.4577377082170635,15,0.06666666666666667,0.2581988897471611,15
elR2XL8rLtU.mp4,business,0.3333333333333333,0.4879500364742666,15,0.3333333333333333,0.4879500364742666,15,0.2,0.41403933560541256,15
elR2XL8rLtU.mp4,Hollywood Studios,0.8666666666666667,0.3518657752744984,15,0.8666666666666667,0.3518657752744984,15,0.8666666666666667,0.3518657752744984,15
elR2XL8rLtU.mp4,Academy,0.8666666666666667,0.3518657752744984,15,0.8666666666666667,0.3518657752744984,15,0.9333333333333333,0.2581988897471611,15
Z6xTxbQeSsI.mp4,smile,0.13333333333333333,0.3518657752744984,15,0.13333333333333333,0.3518657752744984,15,0.06666666666666667,0.2581988897471611,15
Z6xTxbQeSsI.mp4,club,0.5333333333333333,0.5163977794943222,15,0.6666666666666666,0.4879500364742666,15,0.4,0.50709255283711,15
Z6xTxbQeSsI.mp4,Fire and Water Falls,0.2,0.41403933560541256,15,0.2,0.41403933560541256,15,0.06666666666666667,0.2581988897471611,15
Z6xTxbQeSsI.mp4,sports clubs,0.4666666666666667,0.5163977794943222,15,0.9333333333333333,0.2581988897471611,15,0.8,0.4140393356054125,15
Z6xTxbQeSsI.mp4,BBC News,0.7333333333333333,0.45773770821706344,15,1.0,0.0,15,0.8,0.4140393356054125,15
Z6xTxbQeSsI.mp4,Caverns,0.5333333333333333,0.5163977794943222,15,0.4,0.50709255283711,15,0.5333333333333333,0.5163977794943222,15
zSsnGkNRAlE.mp4,smile,0.13333333333333333,0.3518657752744984,15,0.4,0.50709255283711,15,0.13333333333333333,0.3518657752744984,15
zSsnGkNRAlE.mp4,city council,0.13333333333333333,0.3518657752744984,15,0.13333333333333333,0.3518657752744984,15,0.13333333333333333,0.3518657752744984,15
zSsnGkNRAlE.mp4,public relations,0.4666666666666667,0.5163977794943222,15,0.7333333333333333,0.45773770821706344,15,0.4666666666666667,0.5163977794943222,15
zSsnGkNRAlE.mp4,CBS,0.6666666666666666,0.4879500364742666,15,0.8666666666666667,0.3518657752744984,15,0.6,0.50709255283711,15
X-zLKAGEFmg.mp4,smile,0.3333333333333333,0.4879500364742666,15,0.3333333333333333,0.4879500364742666,15,0.06666666666666667,0.2581988897471611,15
X-zLKAGEFmg.mp4,sports car,0.3333333333333333,0.4879500364742666,15,0.3333333333333333,0.4879500364742666,15,0.4,0.50709255283711,15
X-zLKAGEFmg.mp4,public relations,0.4666666666666667,0.5163977794943222,15,0.4666666666666667,0.5163977794943222,15,0.4,0.50709255283711,15
8vdw-1aK6-o.mp4,smile,0.26666666666666666,0.4577377082170635,15,0.4,0.50709255283711,15,0.2,0.41403933560541256,15
8vdw-1aK6-o.mp4,company,0.3333333333333333,0.4879500364742666,15,0.6,0.50709255283711,15,0.26666666666666666,0.4577377082170635,15
8vdw-1aK6-o.mp4,public relations,0.4,0.50709255283711,15,0.6,0.50709255283711,15,0.4,0.50709255283711,15
nd_xKdNIIpk.mp4,smile,0.26666666666666666,0.4577377082170635,15,0.4,0.50709255283711,15,0.06666666666666667,0.2581988897471611,15
nd_xKdNIIpk.mp4,college,0.0,0.0,15,0.0,0.0,15,0.06666666666666667,0.2581988897471611,15
nd_xKdNIIpk.mp4,community,0.7333333333333333,0.45773770821706344,15,0.6,0.50709255283711,15,0.5333333333333333,0.5163977794943222,15
nd_xKdNIIpk.mp4,public relations,0.26666666666666666,0.4577377082170635,15,0.4666666666666667,0.5163977794943222,15,0.3333333333333333,0.4879500364742666,15
